344 (-1.0, 8.660254037844386, 0.0)
345 (-0.5, 8.660254037844386, 0.0)
346 (0.0, 8.660254037844386, 0.0)
347 (0.5, 8.660254037844386, 0.0)
348 (1.0, 8.660254037844386, 0.0)
349 (1.5, 8.660254037844386, 0.0)
350 (2.0, 8.660254037844386, 0.0)
351 (2.5, 8.660254037844386, 0.0)
352 (3.0, 8.660254037844386, 0.0)
353 (3.5, 8.660254037844386, 0.0)
354 (4.0, 8.660254037844386, 0.0)
355 (4.5, 8.660254037844386, 0.0)
356 (5.0, 8.660254037844386, 0.0)
357 (5.5, 8.660254037844386, 0.0)
358 (6.0, 8.660254037844386, 0.0)
359 (6.5, 8.660254037844386, 0.0)
360 (-5.0, 8.660254037844386, 0.0)
361 (-4.75, 9.093266739736606, 0.0)
362 (-3.75, 9.093266739736606, 0.0)
363 (-2.75, 9.093266739736606, 0.0)
364 (-1.75, 9.093266739736606, 0.0)
365 (-0.75, 9.093266739736606, 0.0)
366 (0.25, 9.093266739736606, 0.0)
367 (1.25, 9.093266739736606, 0.0)
368 (2.25, 9.093266739736606, 0.0)
369 (3.25, 9.093266739736606, 0.0)
370 (4.25, 9.093266739736606, 0.0)
371 (5.25, 9.093266739736606, 0.0)
372 (6.25, 9.093266739736606, 0.0)
373 (-5.0, 9.526279441628825, 0.0)
374 (-4.5, 9.526279441628825, 0.0)
375 (-4.0, 9.526279441628825, 0.0)
376 (-3.5, 9.526279441628825, 0.0)
377 (-3.0, 9.526279441628825, 0.0)
378 (-2.5, 9.526279441628825, 0.0)
379 (-2.0, 9.526279441628825, 0.0)
380 (-1.5, 9.526279441628825, 0.0)
381 (-1.0, 9.526279441628825, 0.0)
382 (-0.5, 9.526279441628825, 0.0)
383 (0.0, 9.526279441628825, 0.0)
384 (0.5, 9.526279441628825, 0.0)
385 (1.0, 9.526279441628825, 0.0)
386 (1.5, 9.526279441628825, 0.0)
387 (2.0, 9.526279441628825, 0.0)
388 (2.5, 9.526279441628825, 0.0)
389 (3.0, 9.526279441628825, 0.0)
390 (3.5, 9.526279441628825, 0.0)
391 (4.0, 9.526279441628825, 0.0)
392 (4.5, 9.526279441628825, 0.0)
393 (5.0, 9.526279441628825, 0.0)
394 (5.5, 9.526279441628825, 0.0)
395 (6.0, 9.526279441628825, 0.0)
396 (-5.5, 9.526279441628825, 0.0)
397 (-5.25, 9.959292143521044, 0.0)
398 (-4.25, 9.959292143521044, 0.0)
399 (-3.25, 9.959292143521044, 0.0)
400 (-2.25, 9.959292143521044, 0.0)
401 (-1.25, 9.959292143521044, 0.0)
402 (-0.25, 9.959292143521044, 0.0)
403 (0.75, 9.959292143521044, 0.0)
404 (1.75, 9.959292143521044, 0.0)
405 (2.75, 9.959292143521044, 0.0)
406 (3.75, 9.959292143521044, 0.0)
407 (4.75, 9.959292143521044, 0.0)
408 (5.75, 9.959292143521044, 0.0)
409 (0.5, 0.0, 0.0)
410 (1.0, 0.0, 0.0)
411 (1.5, 0.0, 0.0)
412 (2.0, 0.0, 0.0)
413 (2.5, 0.0, 0.0)
414 (3.0, 0.0, 0.0)
415 (3.5, 0.0, 0.0)
416 (4.0, 0.0, 0.0)
417 (4.5, 0.0, 0.0)
418 (5.0, 0.0, 0.0)
419 (5.5, 0.0, 0.0)
420 (6.0, 0.0, 0.0)
421 (6.5, 0.0, 0.0)
422 (7.0, 0.0, 0.0)
423 (7.5, 0.0, 0.0)
424 (8.0, 0.0, 0.0)
425 (8.5, 0.0, 0.0)
426 (9.0, 0.0, 0.0)
427 (9.5, 0.0, 0.0)
428 (10.0, 0.0, 0.0)
429 (10.5, 0.0, 0.0)
430 (11.0, 0.0, 0.0)
431 (11.5, 0.0, 0.0)
432 (0.0, 0.0, 0.0)
